key,tab,block,sheet_row,date,payee,desc,cents,flags,correction,match,docId,doc_vendor,doc_date,doc_total,doc_status,doc_paid_from,read_account,read_property,doc_url,gmail_url,rows_on_doc,doc_gap_cents
PROP-533,104 Ashburne,Master Bath,38,2026-03-19,Lowes,Water Supplies,3325,[],,weak,gm-19d069c13314e2b8,"Lowe's Home Centers, LLC",2026-03-19,5408,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/19CDPV6LBlECOIoOzvbWhAXCfix7yM4qa/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d069c13314e2b8,1,
PROP-534,104 Ashburne,Small Baths,38,2026-04-02,Home Depot,Gaskets,831,[],,weak,gm-19d2c0314cc37287,The Home Depot,2026-03-26,840,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d2c0314cc37287,1,
PROP-535,104 Ashburne,Landscaping,38,2026-06-24,Julio,Labor,15000,[],,strong,gm-19efaed25d50c403,Julio (unidentified individual),2026-06-24,15000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19efaed25d50c403,1,0
PROP-536,104 Ashburne,Supplies,38,2026-03-06,Home Depot,Toilet Paper,810,[],,strong,gm-19cc387a05beb25b,The Home Depot,2026-03-06,19960,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1RR1QxC7JmRWQRmwa5SjyYAV5cRtduf-_/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cc387a05beb25b,2,7351
PROP-537,104 Ashburne,Gas/Truck/Trailer,38,2026-04-09,Shell,Gas,7930,[],,strong,gm-19d74595d34b67cc,Shell,2026-04-09,7930,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d74595d34b67cc,1,0
PROP-538,104 Ashburne,Lighting & Electrical,39,2026-04-03,Lowes,Smolke Detectors,8006,[],,strong,gm-19d535a923f6b186,"Lowe's Home Centers, LLC",2026-04-03,34172,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,9,1505
PROP-539,104 Ashburne,Master Bath,39,2026-02-26,Home Depot,Plumbing & Lumber,27372,[],,strong,gm-19c9b4b38c3229d6,The Home Depot,2026-02-15,27372,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/12Was8FfTWXZ87N2WLch2xKrh8Zm1B3wQ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c9b4b38c3229d6,1,0
PROP-540,104 Ashburne,Small Baths,39,2026-04-09,Home Depot,Toilet parts,4001,[],,strong,gm-19d724c5c326c549,The Home Depot,2026-04-09,4001,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1VynliTBCglRE2pcQ_tceYqI8HUFy36Mu/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d724c5c326c549,1,0
PROP-541,104 Ashburne,Landscaping,39,2026-03-23,Julio,Deck Repair,30000,[],,strong,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,0
PROP-542,104 Ashburne,Supplies,39,2026-03-06,Home Depot,Multi Tool Blades,3674,[],,weak,gm-19cf3177d3ee370b,The Home Depot,2026-03-15,3672,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1Khf1l0UStQxjhBklhnHrIIcDUeXEG_k9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf3177d3ee370b,1,
PROP-543,104 Ashburne,Gas/Truck/Trailer,39,2026-04-11,Shell,Gas,6927,[],,strong,gm-19d86af34f4c2840,Shell,2026-04-13,6927,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d86af34f4c2840,1,0
PROP-544,104 Ashburne,Lighting & Electrical,40,2026-04-03,Lowes,Batteries,1180,[],,strong,gm-19cf79150281a75a,"Lowe's Home Centers, LLC",2026-03-16,46573,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf79150281a75a,8,0
PROP-545,104 Ashburne,Master Bath,40,2026-03-26,Home Depot,Closet Shelf,2379,[],,weak,gm-19d62dc0a36bb7bd,The Home Depot,2026-04-06,2379,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1IFn_TDabMSIM9qWlUtXhbMTQKc4Sgbrq/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d62dc0a36bb7bd,1,
PROP-546,104 Ashburne,Small Baths,40,2026-06-16,Home Depot,Bathroom Fan,2382,[],,strong,gm-19ed818d6be0fb42,The Home Depot,2026-06-16,12666,dismissed,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1THdunvjQR7KaqWX3CA4tsx_oF9rpw-mA/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ed818d6be0fb42,2,7902
PROP-547,104 Ashburne,Landscaping,40,2026-07-07,Julio,Labor,15000,[],,strong,gm-19f3cf70fa754ed2,Julio (unidentified labor),2026-07-07,15000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19f3cf70fa754ed2,1,0
PROP-548,104 Ashburne,Supplies,40,2026-03-06,Chase,Checks,600,[],,strong,gm-19cc48fef5154a25,"JPMorgan Chase Bank, N.A.",2026-03-06,600,posted,PAUL,6910,OVERHEAD,https://drive.google.com/file/d/1VXCo0Bxsuf5ywkxR9w-3sS-kmHY0mIF1/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cc48fef5154a25,1,0
PROP-549,104 Ashburne,Gas/Truck/Trailer,40,2026-04-15,Shell,Gas,1097,[],,strong,gm-19d9299078f0128e,Shell,2026-04-15,1095,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d9299078f0128e,1,-2
PROP-550,104 Ashburne,Lighting & Electrical,41,2026-04-03,Lowes,Electrical Straps,753,[],,strong,gm-19d535a923f6b186,"Lowe's Home Centers, LLC",2026-04-03,34172,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,9,1505
PROP-551,104 Ashburne,Master Bath,41,2026-03-26,Home Depot,Hose Clamp,253,[],,weak,gm-19d2a51f5dffc8be,The Home Depot,2026-03-26,-5314,pending,PAUL,,,,https://mail.google.com/mail/u/0/#all/19d2a51f5dffc8be,0,
PROP-552,104 Ashburne,Small Baths,41,2026-06-16,Home Depot,Roof Vent,3897,[],,strong,gm-19ed8190a6945042,The Home Depot,2026-06-16,58945,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19ed8190a6945042,8,24169
PROP-553,104 Ashburne,Landscaping,41,2026-08-30,Falcon Creek Lawn Care - INV 1390,Trim Bushes,15000,[],,strong,gm-1a05ab0fab9330ec,Falcon Creek Lawn Care,2026-08-30,42500,pending,UNKNOWN,1130,104 Ashburne,,https://mail.google.com/mail/u/0/#all/1a05ab0fab9330ec,1,27500
PROP-554,104 Ashburne,Supplies,41,2026-03-08,Home Depot,Multi Tool Blades,1837,[],,strong,gm-19ccf1f38113d4f9,The Home Depot,2026-03-08,10675,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1YZP3vIlLKmDqA2Z2GYHiZhc4rLiQN0Xv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ccf1f38113d4f9,3,1992
PROP-555,104 Ashburne,Gas/Truck/Trailer,41,2026-05-04,Shell,Gas,6651,[],,strong,gm-19df4b2c6e1e5aee,Shell,2026-05-04,6651,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19df4b2c6e1e5aee,1,0
PROP-556,104 Ashburne,Lighting & Electrical,42,2026-04-05,Home Depot,Smokle Detectors,8542,[],,weak,gm-19d3ee7e210a8af3,The Home Depot,2026-03-30,8523,dismissed,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d3ee7e210a8af3,1,
PROP-557,104 Ashburne,Master Bath,42,2026-03-26,Home Depot,Wall Flanges,1295,[],,strong,gm-19d6d01dadaa68e4,The Home Depot,2026-04-08,20708,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1Svs9tT6_SFjEh5BgW8lSLJaY_r-gdUjN/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d6d01dadaa68e4,5,6816
PROP-558,104 Ashburne,Small Baths,42,2026-06-18,Armandre Vega,Bath Fan and Vent,55000,[],,weak,gm-19edb74b0d81508a,Unknown (no vendor named in email),2026-06-18,55000,pending,PAUL,1040,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19edb74b0d81508a,0,
PROP-559,104 Ashburne,Landscaping,42,2026-09-01,Keith Pfaff,Irrigation Repair,5000,[],,strong,gm-1a05e2374d3a2f2d,Keith Pfaff,2026-09-01,5000,pending,UNKNOWN,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/1a05e2374d3a2f2d,1,0
PROP-560,104 Ashburne,Supplies,42,2026-03-10,Home Depot,Screws,1691,[],,strong,gm-19cd8db842855d26,The Home Depot,2026-03-10,8725,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1KGu234JiirQkoSSD4_KDCDuwVGj4oBzY/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cd8db842855d26,2,5343
PROP-561,104 Ashburne,Gas/Truck/Trailer,42,2026-05-07,Shell,Gas,8243,[],,strong,gm-19e032c2f5fd1063,Shell,2026-05-07,8243,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19e032c2f5fd1063,1,0
PROP-562,104 Ashburne,Lighting & Electrical,43,2026-04-05,Home Depot,Light Bulbs,6376,[],,weak,gm-19d2b6120ef5187f,The Home Depot,2026-03-26,6492,dismissed,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1SdDL73kUhzXfcgnbgzkMoV4YkuJbCRVr/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d2b6120ef5187f,1,
PROP-563,104 Ashburne,Master Bath,43,2026-03-26,Home Depot,P Trap,582,[],,strong,gm-19d2c0314cc37287,The Home Depot,2026-03-26,840,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d2c0314cc37287,1,258
PROP-564,104 Ashburne,Small Baths,43,2026-06-30,Home Depot,Flange Covers,5631,[],,strong,gm-19f18b33a88ea898,The Home Depot,2026-06-30,19731,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1guyOxurOSZaVdn8_ISuDX1PZ02Vfx2YD/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f18b33a88ea898,1,14100
PROP-565,104 Ashburne,Landscaping,43,2026-09-01,Julio,Labor,15000,[],,strong,gm-1a05e23b4b8b9be7,Julio (unidentified landscaping labor),2026-09-01,15000,pending,UNKNOWN,1130,104 Ashburne,,https://mail.google.com/mail/u/0/#all/1a05e23b4b8b9be7,1,0
PROP-566,104 Ashburne,Supplies,43,2026-03-12,Home Depot,Screws,1605,[],,weak,gm-19ce3297652cbfc8,The Home Depot,2026-03-12,38527,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1RMeQFDpls9yzGZPbV5TpHGE7FRbsFkMo/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ce3297652cbfc8,0,
PROP-567,104 Ashburne,Gas/Truck/Trailer,43,2026-05-08,Jiffy Lube,Oil Change,7351,[],,strong,gm-19e07440dfd3573d,"Jiffy Lube #3752 (Premium Velocity Auto, LLC)",2026-05-07,7351,posted,PAUL,6600,OVERHEAD,https://drive.google.com/file/d/1Md0WohnlKtYa7dQuwlGD51rvwQ3wuKn8/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19e07440dfd3573d,1,0
PROP-568,104 Ashburne,Lighting & Electrical,44,2026-04-09,Home Depot,wire connectors,1619,[],,strong,gm-19cb001414554a99,The Home Depot,2026-03-02,14738,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19cb001414554a99,4,8690
PROP-569,104 Ashburne,Master Bath,44,2026-07-03,Verity Plumbing,Hat Water Heater,263667,[],,strong,gm-19f28677d9f269fb,Verity Plumbing,2026-07-03,263667,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19f28677d9f269fb,1,0
PROP-570,104 Ashburne,Small Baths,44,2026-06-30,Home Depot,Caulk,1998,[],,weak,gm-19f18a7ab38c52cf,The Home Depot,2026-06-30,-7457,pending,PAUL,,,,https://mail.google.com/mail/u/0/#all/19f18a7ab38c52cf,0,
PROP-571,104 Ashburne,Landscaping,44,2026-09-05,Keith Pfaff,Irrigation Repair,13500,[],,strong,gm-1a0716dcb2254415,Keith Pfaff,2026-09-05,13500,pending,UNKNOWN,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/1a0716dcb2254415,1,0
PROP-572,104 Ashburne,Supplies,44,2026-03-12,Home Depot,Screws,2974,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-573,104 Ashburne,Gas/Truck/Trailer,44,2026-05-08,Midlothian Municipal Counrt,Traffic TIcket,28095,[],,strong,gm-19e091cb11fddeec,Midlothian Municipal Court (Municipal Online Payments),2026-05-08,28095,pending,PAUL,,,,https://mail.google.com/mail/u/0/#all/19e091cb11fddeec,1,0
PROP-574,104 Ashburne,Lighting & Electrical,45,2026-04-09,Home Depot,Outlets & Testet,16853,[],,weak,gm-19d724c5c326c549,The Home Depot,2026-04-09,4001,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1VynliTBCglRE2pcQ_tceYqI8HUFy36Mu/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d724c5c326c549,1,
PROP-575,104 Ashburne,Landscaping,45,2026-09-08,Julio,Labor,15000,[],,strong,gm-1a0817e06f3faaf4,Julio Camacho,2026-09-08,15000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/1a0817e06f3faaf4,1,0
PROP-576,104 Ashburne,Supplies,45,2026-03-12,Home Depot,Finish Nails,4761,[],,strong,gm-19ce39f32dd9c9c0,The Home Depot,2026-03-12,67329,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19ce39f32dd9c9c0,2,-1
PROP-577,104 Ashburne,Gas/Truck/Trailer,45,2026-06-17,Shell,Gas,6664,[],,strong,gm-19ed81985682b730,Shell,2026-06-17,6664,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19ed81985682b730,1,0
PROP-578,104 Ashburne,Lighting & Electrical,46,2026-04-15,Home Depot,Outlets & Testet,11399,[],,strong,gm-19d925f537016a06,The Home Depot,2026-04-15,11399,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1hCKmEkJEW86MG9V_GX5J060lrqvLsuGo/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d925f537016a06,1,0
PROP-579,104 Ashburne,Supplies,46,2026-03-15,Home Depot,Shims,892,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-580,104 Ashburne,Lighting & Electrical,47,2026-06-30,Cool Hand Electric,60 Amp Dsiconnect,56400,[],,strong,gm-19f19bb75c14f4c6,Cool Hand Electric &amp; Air,2026-06-30,56400,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19f19bb75c14f4c6,1,0
PROP-581,104 Ashburne,Supplies,47,2026-03-15,Home Depot,Wood Filler,2055,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-582,104 Ashburne,Lighting & Electrical,48,2026-07-02,Cool Hand Electric,Circuit ground and misc,120700,[],,strong,gm-19f6bc755fba151a,Cool Hand Electric & Air,2026-07-02,120700,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19f6bc755fba151a,1,0
PROP-583,104 Ashburne,Supplies,48,2026-03-15,Home Depot,Sanding Discs,2156,[],,weak,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,
PROP-584,104 Ashburne,Supplies,49,2026-03-15,Home Depot,Dremel DIscs,1837,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-585,104 Ashburne,Supplies,50,2026-03-15,Home Depot,Threaded Rod,307,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-586,104 Ashburne,Supplies,51,2026-03-15,Home Depot,Screws,2852,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-587,104 Ashburne,Supplies,52,2026-03-17,UPS Store,Packing Tape,357,[],,weak,gm-19cfc60f0514c660,The UPS Store #5780,2026-03-17,357,posted,PAUL,6500,OVERHEAD,https://drive.google.com/file/d/1BVUUzcHPdsnZP96tGaDOuMUU0kTDYDmr/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cfc60f0514c660,0,
PROP-588,104 Ashburne,Supplies,53,2026-03-18,Home Depot,Threaded Rod,307,[],,strong,gm-19d019ce67d9c5c3,The Home Depot,2026-03-18,5447,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1hpwvObYLqmaPSSlup2IP9TsvwJ37Q46L/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d019ce67d9c5c3,3,0
PROP-589,104 Ashburne,Supplies,54,2026-03-18,Home Depot,Dowels,364,[],,strong,gm-19d019ce67d9c5c3,The Home Depot,2026-03-18,5447,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1hpwvObYLqmaPSSlup2IP9TsvwJ37Q46L/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d019ce67d9c5c3,3,0
PROP-590,104 Ashburne,Supplies,55,2026-03-18,Home Depot,Screws,4776,[],,strong,gm-19d019ce67d9c5c3,The Home Depot,2026-03-18,5447,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1hpwvObYLqmaPSSlup2IP9TsvwJ37Q46L/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d019ce67d9c5c3,3,0
PROP-591,104 Ashburne,Supplies,56,2026-03-18,Home Depot,Screws,7951,[],,strong,gm-19d02629b0206123,The Home Depot,2026-03-18,7951,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1Vfp9cGdLsBuzB9P4KM8DJlqU_Y0RDoYv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d02629b0206123,1,0
PROP-592,104 Ashburne,Supplies,57,2026-03-21,Lowes,Glass Scraper & Blades,948,[],,weak,gm-19d11a93764263f8,"Lowe's Home Centers, LLC",2026-03-21,29723,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1HM8VakTScJcmLg3JbX6vNGs2Uvnn0vx9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d11a93764263f8,0,
PROP-593,104 Ashburne,Supplies,58,2026-03-21,Lowes,Spray Bottle,431,[],,strong,gm-19d535a923f6b186,"Lowe's Home Centers, LLC",2026-04-03,34172,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,9,1505
PROP-594,104 Ashburne,Supplies,59,2026-03-21,Lowes,Multi Tool Blade,1838,[],,strong,gm-19d535a923f6b186,"Lowe's Home Centers, LLC",2026-04-03,34172,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,9,1505
PROP-595,104 Ashburne,Supplies,60,2026-03-22,Home Depot,Microfiber Towels,1080,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-596,104 Ashburne,Supplies,61,2026-03-22,Home Depot,Teflon Tape,106,[],,weak,gm-19d16d3ec604edb7,The Home Depot,2026-03-22,51416,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d16d3ec604edb7,0,
PROP-597,104 Ashburne,Supplies,62,2026-03-22,Home Depot,Dremel Post,1404,[],,weak,gm-19cf25c0bd386e41,"Lowe's Home Centers, LLC",2026-03-15,1405,posted,PAUL,6510,OVERHEAD,https://drive.google.com/file/d/1EOC-K7bCn9ly0b-UN91I1rAM00bWOM8F/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf25c0bd386e41,1,
PROP-598,104 Ashburne,Supplies,63,2026-03-22,Home Depot,Shopvac Filters,3786,[],,weak,gm-19c5d297b5829e55,The Home Depot,2026-02-14,35312,posted,PAUL,6510,OVERHEAD,https://drive.google.com/file/d/1d7L_wzfiuV5TXD1bFSEh-si0uuSZ46y2/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c5d297b5829e55,4,
PROP-599,104 Ashburne,Supplies,64,2026-03-22,Home Depot,Tile Drill Bits,2378,[],,weak,gm-19d62dc0a36bb7bd,The Home Depot,2026-04-06,2379,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1IFn_TDabMSIM9qWlUtXhbMTQKc4Sgbrq/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d62dc0a36bb7bd,1,
PROP-600,104 Ashburne,Supplies,65,2026-03-22,Home Depot,Windex,527,[],,weak,gm-19d4078f56917fbb,The Home Depot,2026-03-30,589,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1eH50u6kK3woc7Xgyne6bKbnUkdJgzK_e/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d4078f56917fbb,1,
PROP-601,104 Ashburne,Supplies,66,2026-03-23,Home Depot,Abrasive Cloth,537,[],,weak,gm-19d4078f56917fbb,The Home Depot,2026-03-30,589,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1eH50u6kK3woc7Xgyne6bKbnUkdJgzK_e/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d4078f56917fbb,1,
PROP-602,104 Ashburne,Supplies,67,2026-03-23,Home Depot,Shop Towels,1405,[],,strong,gm-19cb001414554a99,The Home Depot,2026-03-02,14738,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19cb001414554a99,4,8690
PROP-603,104 Ashburne,Supplies,68,2026-03-25,Lowes,Tri for Garage,1091,[],,strong,gm-19d2556d29835a4b,"Lowe's Home Centers, LLC",2026-03-25,48680,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1OBt5kC3UTMvyjrtjyKU1K851MqIr7JWA/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d2556d29835a4b,6,2054
PROP-604,104 Ashburne,Supplies,69,2026-03-19,Lowes,Silicone Caulk,2096,[],,weak,gm-19d6ee18dbed6f84,The Home Depot,2026-04-08,89118,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d6ee18dbed6f84,1,
PROP-605,104 Ashburne,Supplies,70,2026-03-06,Amazon,Rat Traps,4328,[],,strong,gm-19cc5d6126f9b0e8,Amazon,2026-03-06,14611,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1tszB-WTdmS_c3RTee1S_19yMAIwktY8w/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cc5d6126f9b0e8,1,10283
PROP-606,104 Ashburne,Supplies,71,2026-03-25,Home Depot,Tapcon Scres & Bit,1468,[],,weak,gm-19cf3177d3ee370b,The Home Depot,2026-03-15,3672,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1Khf1l0UStQxjhBklhnHrIIcDUeXEG_k9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf3177d3ee370b,1,
PROP-607,104 Ashburne,Supplies,72,2026-03-26,Home Depot,Clorox Wipes,756,[],,strong,gm-19d2a6dc500a3a1c,The Home Depot,2026-03-26,10463,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1f2q_c3kYtJMlfqZ8mUpluTMBxHHn9C-_/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d2a6dc500a3a1c,1,9707
PROP-608,104 Ashburne,Supplies,73,2026-03-29,Home Depot,Tapcon Screws,864,[],,weak,gm-19dfd55f48f159ef,The Home Depot,2026-05-06,11849,error,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19dfd55f48f159ef,1,
PROP-609,104 Ashburne,Supplies,74,2026-03-30,Home Depot,Tapcon Screws,589,[],,strong,gm-19d4078f56917fbb,The Home Depot,2026-03-30,589,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1eH50u6kK3woc7Xgyne6bKbnUkdJgzK_e/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d4078f56917fbb,1,0
PROP-610,104 Ashburne,Supplies,75,2026-04-01,Home Depot,Angle Grinder discs,2537,[],,weak,gm-19d3a708f16b12eb,The Home Depot,2026-03-29,2573,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1zpsw1UtLt56dMKgx0tBeOEqf_R9zHYQd/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d3a708f16b12eb,1,
PROP-611,104 Ashburne,Supplies,76,2026-04-01,Home Depot,Caulk,1080,[],,strong,gm-19d7d96bd9768097,The Home Depot,2026-04-11,18151,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1t7itEZhq43AkjmJjP8csWKFd0O7ltlf-/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d7d96bd9768097,3,14704
PROP-612,104 Ashburne,Supplies,77,2026-04-01,Home Depot,Adhesive,1567,[],,weak,gm-19d6461d769e7e56,The Home Depot,2026-04-06,3401,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1C7ZiYTILoKbZKdoe7W9l8qekhlNuxSLe/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d6461d769e7e56,2,
PROP-613,104 Ashburne,Supplies,78,2026-04-01,Home Depot,Self Leveler,3789,[],,strong,gm-19d4a3ee589e436a,The Home Depot,2026-04-01,9358,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1bv7Pp9Yb2Xc7unJLH327L9MUkbbPuswv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d4a3ee589e436a,4,1069
