txn_id,date,property,trade,account,account_source,amount_cents,payee,description,paid_from,paid_from_source,source,docId,doc_url,link_kind,match,old_tab,old_block,old_sheet_row,flags,correction,skip,business_purpose,attendee
migration-20260401-57f84a155c08,2026-04-01,104 Ashburne,Paint & Flooring,1130,read,3878,Home Depot,Quarter Round,PAUL,read,migration,gm-19d4ed506ec83c9a,https://drive.google.com/file/d/1xCcg9al8SkPPJ4kXbkqYO4jE0314eIRX/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,29,,,,,
migration-20260322-ccfd62f7ce9f,2026-03-22,104 Ashburne,Lighting & Electrical,1040,read,1783,Home Depot,LED Shower light,PAUL,read,migration,gm-19d2647307183ef9,https://drive.google.com/file/d/1qGwMdOP5f2cSs-B-Ew-6u9yLWGNyeXJo/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,29,,,,,
migration-20260314-fcbd7d5072ee,2026-03-14,104 Ashburne,Master Bath,1020,read,120000,Salvador Campos,Tub Platform Tile,PAUL,read,migration,gm-19cfcae97bf0260e,https://mail.google.com/mail/u/0/#all/19cfcae97bf0260e,gmail,strong,104 Ashburne,Master Bath,29,,,,,
migration-20260325-e944e3d40b1a,2026-03-25,104 Ashburne,Small Baths,1040,read,7792,Lowes,Mirrow,PAUL,read,migration,gm-19d2556d29835a4b,https://drive.google.com/file/d/1OBt5kC3UTMvyjrtjyKU1K851MqIr7JWA/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,29,,,,,
migration-20260410-bfc5f567a2ce,2026-04-10,104 Ashburne,Landscaping,1020,payee (labor),80000,Julio & Friend,Labor,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,29,NO_DOC,,,,
migration-20260219-00c86cfc3e17,2026-02-19,104 Ashburne,Supplies,1030,read,2367,Home Depot,AAA Batteries,PAUL,read,migration,gm-19c768d3b6197026,https://drive.google.com/file/d/1981pmNyhpzmog5-cgUGTTb3rjMxSE14Q/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,29,,,,,
migration-20260323-5a4b7e3d9523,2026-03-23,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,3895,AutoXZone,Oil,PAUL,read,migration,gm-19d1aff5eaa6fee2,https://drive.google.com/file/d/1IKvTFnDbZ2SdDEcV3owL7yzvrbUUm3r-/view?usp=drivesdk,drive,strong,104 Ashburne,Gas/Truck/Trailer,29,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Oil,
migration-20260401-36eb923bcd75,2026-04-01,104 Ashburne,Paint & Flooring,1030,read,3447,Lowes,Quarter Round,PAUL,read,migration,gm-19d492744d5f21c2,https://drive.google.com/file/d/1YkAr1WEdFP_PiUVk3AkFQ4ob9RdZeaZs/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,30,,,,,
migration-20260319-d9c9f081e656,2026-03-19,104 Ashburne,Lighting & Electrical,1030,payee (retailer),2588,Lowes,"18"" Downrod",PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Lighting & Electrical,30,NO_DOC,,,,
migration-20260321-0ad08b021ace,2026-03-21,104 Ashburne,Master Bath,1040,read,16000,LightsLux,Pendandt,PAUL,read,migration,gm-19d10a379c030001,https://mail.google.com/mail/u/0/#all/19d10a379c030001,gmail,strong,104 Ashburne,Master Bath,30,,,,,
migration-20260325-f6368e6b4f20,2026-03-25,104 Ashburne,Small Baths,1040,read,11908,Lowes,Pedastal Sink,PAUL,read,migration,gm-19d2556d29835a4b,https://drive.google.com/file/d/1OBt5kC3UTMvyjrtjyKU1K851MqIr7JWA/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,30,,,,,
migration-20260410-0b9ee30a44f1,2026-04-10,104 Ashburne,Landscaping,1020,read,40000,Julio & Friend,Labor,PAUL,read,migration,gm-19d7e6e5e1ce5426,https://mail.google.com/mail/u/0/#all/19d7e6e5e1ce5426,gmail,strong,104 Ashburne,Landscaping,30,,,,,
migration-20260219-292421f9560c,2026-02-19,104 Ashburne,Supplies,1130,read,1170,Home Depot,Wire Connectors,PAUL,read,migration,gm-19d4ed506ec83c9a,https://drive.google.com/file/d/1xCcg9al8SkPPJ4kXbkqYO4jE0314eIRX/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,30,,,,,
migration-20260323-a27461bf979e,2026-03-23,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,6750,Shell,Gas,PAUL,read,migration,gm-19d1b148cdad166d,https://mail.google.com/mail/u/0/#all/19d1b148cdad166d,gmail,strong,104 Ashburne,Gas/Truck/Trailer,30,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260403-c8260db65638,2026-04-03,104 Ashburne,Paint & Flooring,1030,payee (retailer),2576,Lowes,Quarter Round,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Paint & Flooring,31,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260325-a9db809e9a4c,2026-03-25,104 Ashburne,Lighting & Electrical,1030,payee (retailer),1633,Home Depot,New Work Boxes,PAUL,read,migration,gm-19d63f17bf22f9fa,https://mail.google.com/mail/u/0/#all/19d63f17bf22f9fa,gmail,strong,104 Ashburne,Lighting & Electrical,31,,,,,
migration-20260321-fd67de526b2f,2026-03-21,104 Ashburne,Master Bath,1030,read,3101,Lowes,Window Trim,PAUL,read,migration,gm-19cf79150281a75a,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,31,,,,,
migration-20260325-8408c43ef1d4,2026-03-25,104 Ashburne,Small Baths,1030,payee (retailer),4975,Home Depot,Hydro Seats,PAUL,read,migration,gm-19d63f17bf22f9fa,https://mail.google.com/mail/u/0/#all/19d63f17bf22f9fa,gmail,strong,104 Ashburne,Small Baths,31,,,,,
migration-20260413-7b01cf7a8428,2026-04-13,104 Ashburne,Landscaping,1030,read,34263,The Greenery,Mulch & Rock,PAUL,read,migration,gm-19d89b71f0d374da,https://drive.google.com/file/d/1tw20ZfTf2v58rlS7c1MowR6JPiOkl4yW/view?usp=drivesdk,drive,strong,104 Ashburne,Landscaping,31,,,,,
migration-20260219-4f0d451d08af,2026-02-19,104 Ashburne,Supplies,1030,"read (65xx on a property -> 1030, D-026.3)",428,Home Depot,Utility Blades,PAUL,read,migration,gm-19ca6cf04236bd89,https://mail.google.com/mail/u/0/#all/19ca6cf04236bd89,gmail,strong,104 Ashburne,Supplies,31,,,,,
migration-20260323-4095180bdaae,2026-03-23,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,13500,HGO Tire SHop,Tire,PAUL,read,migration,gm-19d1bf70a202aea4,https://mail.google.com/mail/u/0/#all/19d1bf70a202aea4,gmail,strong,104 Ashburne,Gas/Truck/Trailer,31,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Tire,
migration-20260401-02a9b8feb680,2026-04-01,104 Ashburne,Paint & Flooring,1030,payee (retailer),35028,Home Depot,Stair Moldings,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Paint & Flooring,32,NO_DOC,,,,
migration-20260326-46ec015846c0,2026-03-26,104 Ashburne,Lighting & Electrical,1030,payee (retailer),1708,Home Depot,Wall Plates,PAUL,read,migration,gm-19d63f17bf22f9fa,https://mail.google.com/mail/u/0/#all/19d63f17bf22f9fa,gmail,strong,104 Ashburne,Lighting & Electrical,32,,,,,
migration-20260321-66736242ecf0,2026-03-21,104 Ashburne,Master Bath,1030,read,8625,Lowes,Window Trim,PAUL,read,migration,gm-19cf79150281a75a,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,32,,,,,
migration-20260329-cde8d29222d2,2026-03-29,104 Ashburne,Small Baths,1030,read,1011,Home Depot,Toggle Bolts,PAUL,read,migration,gm-19d3a4c4d7090e19,https://mail.google.com/mail/u/0/#all/19d3a4c4d7090e19,gmail,strong,104 Ashburne,Small Baths,32,,,,,
migration-20260414-6172ac7b111a,2026-04-14,104 Ashburne,Landscaping,1030,read,7578,The Greenery,Mulch & Rock,PAUL,read,migration,gm-19d8d1dab8225467,https://drive.google.com/file/d/1lpQtV9vPUlBHzjkRalFhuxurcI2AMOar/view?usp=drivesdk,drive,strong,104 Ashburne,Landscaping,32,,,,,
migration-20260219-3784e0461a4d,2026-02-19,104 Ashburne,Supplies,1030,payee (retailer),5409,Home Depot,Saw Blade,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,32,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260325-b0bd051f6e3c,2026-03-25,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,6548,Shell,Gas,PAUL,read,migration,gm-19d253064d2268c2,https://mail.google.com/mail/u/0/#all/19d253064d2268c2,gmail,strong,104 Ashburne,Gas/Truck/Trailer,32,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260405-2cb48a69b3f0,2026-04-05,104 Ashburne,Paint & Flooring,1030,payee (retailer),4540,Home Depot,Eurethane,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Paint & Flooring,33,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260326-2e83f1e137d5,2026-03-26,104 Ashburne,Lighting & Electrical,1030,payee (retailer),918,Home Depot,Old Work Boxes,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Lighting & Electrical,33,NO_DOC,,,,
migration-20260322-bbe93baf0aba,2026-03-22,104 Ashburne,Master Bath,1030,read,5572,Sherwin Williams,Paint Supplies,PAUL,read,migration,gm-19d169241a90532d,https://mail.google.com/mail/u/0/#all/19d169241a90532d,gmail,strong,104 Ashburne,Master Bath,33,,,,,
migration-20260329-5ce1ba4f54df,2026-03-29,104 Ashburne,Small Baths,1030,read,582,Home Depot,P Trap,PAUL,read,migration,gm-19d3a4c4d7090e19,https://mail.google.com/mail/u/0/#all/19d3a4c4d7090e19,gmail,strong,104 Ashburne,Small Baths,33,,,,,
migration-20260413-117c4148cbf3,2026-04-13,104 Ashburne,Landscaping,1020,payee (labor),20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,33,NO_DOC,,,,
migration-20260214-df078927660f,2026-02-14,104 Ashburne,Supplies,1030,"read (65xx on a property -> 1030, D-026.3)",1622,Home Depot,Ram Set Ammo,PAUL,read,migration,gm-19c5d297b5829e55,https://drive.google.com/file/d/1d7L_wzfiuV5TXD1bFSEh-si0uuSZ46y2/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,33,,,,,
migration-20260325-3051a1440641,2026-03-25,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,6548,Shell,Gas,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Gas/Truck/Trailer,33,WEAK_MATCH_UNCONFIRMED;MOVED_TO_OVERHEAD:104 Ashburne,,"DROPPED_BY_PAUL C-17: 2026-09-18: Shell $65.48 of 03-25 sits on rows 32 and 33 of Ashburne's Gas block; one receipt (18.714 gal @ $3.499, card 9166) - 'typed twice'. Row 32 keeps the receipt; row 33 is dropped",Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260408-f57255d49994,2026-04-08,104 Ashburne,Paint & Flooring,1030,payee (retailer),8122,Home Depot,Floor mats,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Paint & Flooring,34,NO_DOC,,,,
migration-20260326-22a9e53da082,2026-03-26,104 Ashburne,Lighting & Electrical,1040,read,6492,Home Depot,LED light strip,PAUL,read,migration,gm-19d2b6120ef5187f,https://drive.google.com/file/d/1SdDL73kUhzXfcgnbgzkMoV4YkuJbCRVr/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,34,,,,,
migration-20260324-d9c94cde2e2c,2026-03-24,104 Ashburne,Master Bath,1030,read,3241,Home Depot,FJP 1x6,PAUL,read,migration,gm-19d20029c2d90ba7,https://drive.google.com/file/d/1S8fxqig4NLZrLXxXXQBLMeGikCb9G-70/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,34,,,,,
migration-20260329-713a37584123,2026-03-29,104 Ashburne,Small Baths,1030,read,581,Home Depot,Extension Tube,PAUL,read,migration,gm-19d3a4c4d7090e19,https://mail.google.com/mail/u/0/#all/19d3a4c4d7090e19,gmail,strong,104 Ashburne,Small Baths,34,,,,,
migration-20260414-22ae97666800,2026-04-14,104 Ashburne,Landscaping,1020,payee (labor),20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,34,NO_DOC,,,,
migration-20260214-16898f9e16d4,2026-02-14,104 Ashburne,Supplies,1030,"read (65xx on a property -> 1030, D-026.3)",3787,Home Depot,Ram Set Nails,PAUL,read,migration,gm-19c5d297b5829e55,https://drive.google.com/file/d/1d7L_wzfiuV5TXD1bFSEh-si0uuSZ46y2/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,34,,,,,
migration-20260327-896aeb191b8d,2026-03-27,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,7054,Shell,Gas,PAUL,read,migration,gm-19d3118d6bcc3a7f,https://mail.google.com/mail/u/0/#all/19d3118d6bcc3a7f,gmail,strong,104 Ashburne,Gas/Truck/Trailer,34,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260408-946b2e0e8ed0,2026-04-08,104 Ashburne,Paint & Flooring,1030,read,4763,Home Depot,Carpet protect film,PAUL,read,migration,gm-19d6d01dadaa68e4,https://drive.google.com/file/d/1Svs9tT6_SFjEh5BgW8lSLJaY_r-gdUjN/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,35,,,,,
migration-20260328-b5acaf0ba1a5,2026-03-28,104 Ashburne,Lighting & Electrical,1040,read,36260,Wayfair,Kitchen Pendant Lights,PAUL,read,migration,gm-19d3c382001038d7,https://mail.google.com/mail/u/0/#all/19d3c382001038d7,gmail,strong,104 Ashburne,Lighting & Electrical,35,,,,,
migration-20260325-09080ee52e1c,2026-03-25,104 Ashburne,Master Bath,1040,read,59400,Miffron.com,Vanity Lights,PAUL,read,migration,gm-19d22ca91fcea1b2,https://mail.google.com/mail/u/0/#all/19d22ca91fcea1b2,gmail,strong,104 Ashburne,Master Bath,35,,,,,
migration-20260329-7229fd2594d3,2026-03-29,104 Ashburne,Small Baths,1030,read,1942,Home Depot,Wall Flanges,PAUL,read,migration,gm-19d1b92fe12a4c7d,https://drive.google.com/file/d/1SxCJSApwrx9UUj4JfYT2cJh-XYgoSORO/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,35,,,,,
migration-20260415-e5a8527f3891,2026-04-15,104 Ashburne,Landscaping,1020,payee (labor),30000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,35,NO_DOC,,,,
migration-20260302-f45282f6bad9,2026-03-02,104 Ashburne,Supplies,1030,read,1405,Home Depot,Paper Towels,PAUL,read,migration,gm-19cb001414554a99,https://mail.google.com/mail/u/0/#all/19cb001414554a99,gmail,strong,104 Ashburne,Supplies,35,,,,,
migration-20260330-dfcbee07e7b6,2026-03-30,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,7495,Shell,Gas,PAUL,read,migration,gm-19d400cec1201a16,https://mail.google.com/mail/u/0/#all/19d400cec1201a16,gmail,strong,104 Ashburne,Gas/Truck/Trailer,35,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260408-833be433dd84,2026-04-08,104 Ashburne,Paint & Flooring,1030,read,6274,Home Depot,Paint,PAUL,read,migration,gm-19d7301fafc82a83,https://drive.google.com/file/d/1oVwucDJ4e1Y9iN6uDeSYUKUG_4c3gHI9/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,36,,,,,
migration-20260329-3708cfd3890e,2026-03-29,104 Ashburne,Lighting & Electrical,1040,read,8009,Wayfair,Wall Sconce,PAUL,read,migration,gm-19d3c4215ed33ae9,https://mail.google.com/mail/u/0/#all/19d3c4215ed33ae9,gmail,strong,104 Ashburne,Lighting & Electrical,36,,,,,
migration-20260325-095ff399aca4,2026-03-25,104 Ashburne,Master Bath,1040,read,10717,Lowes,Tiolet,PAUL,read,migration,gm-19d2556d29835a4b,https://drive.google.com/file/d/1OBt5kC3UTMvyjrtjyKU1K851MqIr7JWA/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,36,,,,,
migration-20260401-503cb2c41ee0,2026-04-01,104 Ashburne,Small Baths,1030,read,3491,Home Depot,P traps,PAUL,read,migration,gm-19d4918fa3edc702,https://drive.google.com/file/d/1DQUzfVhHrQ-KzJy5jqxXXLbJpVT687ld/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,36,,,,,
migration-20260521-b055139d9ec7,2026-05-21,104 Ashburne,Landscaping,1020,read,25000,Julio,Labor,PAUL,"D-032 (Ashburne: Dennis's money is the cash advance, not the row)",migration,gm-19e4a94c6d49832a,https://mail.google.com/mail/u/0/#all/19e4a94c6d49832a,gmail,strong,104 Ashburne,Landscaping,36,,,,,
migration-20260304-a044c165e6ef,2026-03-04,104 Ashburne,Supplies,1030,read,751,Home Depot,Packing Tape,PAUL,read,migration,gm-19cb9b1055042f0e,https://drive.google.com/file/d/1Uwei2_T3KI7kMh1xSsLiEKItq95rgaf0/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,36,,,,,
migration-20260403-b78cb63f3531,2026-04-03,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,7166,Shell,Gas,PAUL,read,migration,gm-19d551c2e7db7daf,https://mail.google.com/mail/u/0/#all/19d551c2e7db7daf,gmail,strong,104 Ashburne,Gas/Truck/Trailer,36,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260408-6f4b64fc8978,2026-04-08,104 Ashburne,Paint & Flooring,1030,read,5162,Sherwin Williams,Paint,PAUL,read,migration,gm-19d8d3df9a1c4d81,https://drive.google.com/file/d/12guA2oxynLZSU-pOownJm4o6EqgZi440/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,37,,,,,
migration-20260329-bccdf3a9ad35,2026-03-29,104 Ashburne,Lighting & Electrical,1040,read,1783,Home Depot,LED can light,PAUL,read,migration,gm-19d3ee7e210a8af3,https://mail.google.com/mail/u/0/#all/19d3ee7e210a8af3,gmail,strong,104 Ashburne,Lighting & Electrical,37,,,,,
migration-20260325-ae8b96e45851,2026-03-25,104 Ashburne,Master Bath,1030,read,4401,Lowes,FJP 1x8,PAUL,read,migration,gm-19d2556d29835a4b,https://drive.google.com/file/d/1OBt5kC3UTMvyjrtjyKU1K851MqIr7JWA/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,37,,,,,
migration-20260401-8578b8282382,2026-04-01,104 Ashburne,Small Baths,1030,read,2700,Home Depot,angle stops,PAUL,read,migration,gm-19d3a708f16b12eb,https://drive.google.com/file/d/1zpsw1UtLt56dMKgx0tBeOEqf_R9zHYQd/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,37,,,,,
migration-20260529-7122930011d2,2026-05-29,104 Ashburne,Landscaping,1020,payee (labor),20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Landscaping,37,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260304-4354663e9093,2026-03-04,104 Ashburne,Supplies,1030,"read (65xx on a property -> 1030, D-026.3)",573,UPS Store,Packing Tape,PAUL,read,migration,gm-19cbac340f4e5a7b,https://mail.google.com/mail/u/0/#all/19cbac340f4e5a7b,gmail,strong,104 Ashburne,Supplies,37,,,,,
migration-20260406-fda9ea3ea300,2026-04-06,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,7473,Valero,Gas,PAUL,read,migration,gm-19d69ac67a04af90,https://mail.google.com/mail/u/0/#all/19d69ac67a04af90,gmail,strong,104 Ashburne,Gas/Truck/Trailer,37,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260330-2f6012e9e7e0,2026-03-30,104 Ashburne,Lighting & Electrical,1040,read,34090,Lowes,Exterior Celing Fans,PAUL,read,migration,gm-19d442100d7bb73f,https://drive.google.com/file/d/1c_vFy0-CaX1yvoPm5R18qlwcnX901ctk/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,38,,,,,
migration-20260319-30a0d900fb58,2026-03-19,104 Ashburne,Master Bath,1120,payee,3325,Lowes,Water Supplies,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Master Bath,38,NO_DOC,,,,
migration-20260402-13e6254c4aa8,2026-04-02,104 Ashburne,Small Baths,1030,payee (retailer),831,Home Depot,Gaskets,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Small Baths,38,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260624-3d9162a5556b,2026-06-24,104 Ashburne,Landscaping,1020,read,15000,Julio,Labor,PAUL,read,migration,gm-19efaed25d50c403,https://mail.google.com/mail/u/0/#all/19efaed25d50c403,gmail,strong,104 Ashburne,Landscaping,38,,,,,
migration-20260306-2e0c65096b89,2026-03-06,104 Ashburne,Supplies,1030,read,810,Home Depot,Toilet Paper,PAUL,read,migration,gm-19cc387a05beb25b,https://drive.google.com/file/d/1RR1QxC7JmRWQRmwa5SjyYAV5cRtduf-_/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,38,,,,,
migration-20260409-a8e96ffa38e4,2026-04-09,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,7930,Shell,Gas,PAUL,read,migration,gm-19d74595d34b67cc,https://mail.google.com/mail/u/0/#all/19d74595d34b67cc,gmail,strong,104 Ashburne,Gas/Truck/Trailer,38,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260403-f1c2f7b57f67,2026-04-03,104 Ashburne,Lighting & Electrical,1030,read,8006,Lowes,Smolke Detectors,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Lighting & Electrical,39,,,,,
migration-20260226-02c7ebd7fb5f,2026-02-26,104 Ashburne,Master Bath,1030,read,27372,Home Depot,Plumbing & Lumber,PAUL,read,migration,gm-19c9b4b38c3229d6,https://drive.google.com/file/d/12Was8FfTWXZ87N2WLch2xKrh8Zm1B3wQ/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,39,,,,,
migration-20260409-448fa7b5fc05,2026-04-09,104 Ashburne,Small Baths,1030,read,4001,Home Depot,Toilet parts,PAUL,read,migration,gm-19d724c5c326c549,https://drive.google.com/file/d/1VynliTBCglRE2pcQ_tceYqI8HUFy36Mu/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,39,,,,,
migration-20260323-7bda2e2d51c8,2026-03-23,104 Ashburne,Landscaping,1020,read,30000,Julio,Deck Repair,PAUL,read,migration,gm-19d1cc95a5026d98,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,gmail,strong,104 Ashburne,Landscaping,39,,,,,
migration-20260306-0302d2d5ab2e,2026-03-06,104 Ashburne,Supplies,1030,payee (retailer),3674,Home Depot,Multi Tool Blades,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,39,NO_DOC,,,,
migration-20260411-802531447549,2026-04-11,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,6927,Shell,Gas,PAUL,read,migration,gm-19d86af34f4c2840,https://mail.google.com/mail/u/0/#all/19d86af34f4c2840,gmail,strong,104 Ashburne,Gas/Truck/Trailer,39,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260403-e5c4d3fc9ba0,2026-04-03,104 Ashburne,Lighting & Electrical,1030,read,1180,Lowes,Batteries,PAUL,read,migration,gm-19cf79150281a75a,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,40,,,,,
migration-20260326-e0387851e799,2026-03-26,104 Ashburne,Master Bath,1030,payee (retailer),2379,Home Depot,Closet Shelf,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Master Bath,40,NO_DOC,,,,
migration-20260616-5a615d181777,2026-06-16,104 Ashburne,Small Baths,1040,read,2382,Home Depot,Bathroom Fan,PAUL,read,migration,gm-19ed818d6be0fb42,https://drive.google.com/file/d/1THdunvjQR7KaqWX3CA4tsx_oF9rpw-mA/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,40,,,,,
migration-20260707-485ba5fb1698,2026-07-07,104 Ashburne,Landscaping,1020,read,15000,Julio,Labor,PAUL,read,migration,gm-19f3cf70fa754ed2,https://mail.google.com/mail/u/0/#all/19f3cf70fa754ed2,gmail,strong,104 Ashburne,Landscaping,40,,,,,
migration-20260306-b1542f8814f1,2026-03-06,104 Ashburne,Supplies,1020,payee (labor),600,Chase,Checks,PAUL,read,migration,gm-19cc48fef5154a25,https://drive.google.com/file/d/1VXCo0Bxsuf5ywkxR9w-3sS-kmHY0mIF1/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,40,,,,,
migration-20260415-7b5ce8c490b8,2026-04-15,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,1097,Shell,Gas,PAUL,read,migration,gm-19d9299078f0128e,https://mail.google.com/mail/u/0/#all/19d9299078f0128e,gmail,strong,104 Ashburne,Gas/Truck/Trailer,40,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260403-6fe8f529c1ff,2026-04-03,104 Ashburne,Lighting & Electrical,1030,read,753,Lowes,Electrical Straps,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Lighting & Electrical,41,,,,,
migration-20260326-580f09fa6961,2026-03-26,104 Ashburne,Master Bath,1030,payee (retailer),253,Home Depot,Hose Clamp,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Master Bath,41,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260616-d53a3559add7,2026-06-16,104 Ashburne,Small Baths,1030,read,3897,Home Depot,Roof Vent,PAUL,read,migration,gm-19ed8190a6945042,https://mail.google.com/mail/u/0/#all/19ed8190a6945042,gmail,strong,104 Ashburne,Small Baths,41,,,,,
migration-20260830-83916ee0048a,2026-08-30,104 Ashburne,Landscaping,1130,read,15000,Falcon Creek Lawn Care - INV 1390,Trim Bushes,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a05ab0fab9330ec,https://mail.google.com/mail/u/0/#all/1a05ab0fab9330ec,gmail,strong,104 Ashburne,Landscaping,41,,,,,
migration-20260308-2c1c8e6a0c01,2026-03-08,104 Ashburne,Supplies,1030,read,1837,Home Depot,Multi Tool Blades,PAUL,read,migration,gm-19ccf1f38113d4f9,https://drive.google.com/file/d/1YZP3vIlLKmDqA2Z2GYHiZhc4rLiQN0Xv/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,41,,,,,
